GalaxyID,e1,e2
8433,-0.0157045,0.0155242
8434,0.0419961,-0.0520217
8435,0.206085,-0.0821405
8436,0.255717,-0.121526
8437,0.109701,-0.324782
8438,0.0848598,-0.0699061
8439,0.0118026,0.132109
8440,-0.13361,-0.267521
8441,-0.086407,0.151629
8442,-0.322869,-0.151755
8443,-0.0186557,-0.0661089
8444,-0.0179996,-0.122284
8445,0.0195196,-0.14662
8446,-0.157403,0.146438
8447,-0.173406,0.0139248
8448,-0.122458,0.0261276
8449,-0.192942,-0.102104
8450,-0.0675545,-0.1121
8451,-0.127059,0.177334
8452,0.169226,0.0385355
8453,0.0267959,0.0610998
8454,0.0270243,0.475713
8455,-0.249416,-0.0386772
8456,0.0128545,0.137651
8457,0.0736358,-0.107194
8458,0.241816,-0.0258451
8459,-0.087581,-0.0132681
8460,-0.0226556,-0.0260484
8461,0.0046535,-0.13875
8462,0.0354914,0.118235
8463,0.186167,-0.290407
8464,0.099826,0.159406
8465,-0.154249,0.0415325
8466,-0.0292475,0.179606
8467,0.237228,0.162072
8468,-0.231891,-0.196459
8469,0.151271,0.056469
8470,-0.100171,-0.250598
8471,0.163604,0.083616
8472,0.110443,0.183254
8473,-0.0875709,0.0606036
8474,0.0547514,0.136433
8475,0.23251,-0.0673921
8476,-0.194899,-0.0054079
8477,-0.113731,-0.15981
8478,0.0913387,-0.0355017
8479,-0.153023,0.176262
8480,0.0209398,0.0034662
8481,0.194891,-0.223407
8482,-0.0126838,0.201103
8483,0.182739,0.231429
8484,-0.0897016,-0.0966189
8485,-0.0416327,0.139688
8486,-0.138943,-0.212599
8487,0.080836,0.152439
8488,-0.156402,0.142335
8489,0.147648,0.118661
8490,0.176603,-0.342667
8491,-0.227624,-0.0645184
8492,0.0302391,-0.152213
8493,-0.0497678,0.131925
8494,-0.226687,0.124455
8495,-0.259534,-0.043515
8496,0.061762,-0.0592136
8497,0.184256,-0.0168547
8498,0.208416,0.0985222
8499,-0.17999,0.0842212
8500,-0.146741,0.015713
8501,-0.369047,-0.17311
8502,0.108194,-0.0844187
8503,0.0484812,-0.157136
8504,0.337499,0.369398
8505,-0.312964,0.0001784
8506,-0.229822,0.104075
8507,-0.0863454,-0.114711
8508,-0.0991004,-0.105728
8509,0.0504443,-0.0226086
8510,0.0151635,0.107468
8511,-0.0375299,-0.140571
8512,0.0894926,-0.110767
8513,0.0554969,-0.145272
8514,0.099313,-0.230946
8515,-0.146762,0.132545
8516,0.20329,-0.150381
8517,-0.0164596,0.0561384
8518,0.0508756,0.0078918
8519,0.0376864,0.0141073
8520,0.0341298,-0.184266
8521,0.0101375,0.040179
8522,-0.164371,-0.243413
8523,-0.138062,-0.0372509
8524,-0.215382,0.10768
8525,0.0847366,0.112817
8526,-0.0815507,0.0364353
8527,-0.176953,-0.151998
8528,-0.233605,0.169458
8529,0.0141197,0.0193238
8530,0.0450019,0.109653
8531,-0.14855,-0.0350187
8532,0.0642182,-0.0302269
8533,-0.281238,0.0487958
8534,-0.197546,0.158784
8535,-0.0381815,0.0775714
8536,0.0236239,0.091582
8537,0.127803,-0.0838004
8538,0.304056,-0.108516
8539,0.0566761,0.101914
8540,0.008703,0.200473
8541,0.139135,0.106172
8542,-0.242496,-0.221311
8543,-0.0684097,-0.0054868
8544,-0.0038976,-0.150563
8545,0.163413,-0.149325
8546,-0.044213,0.0469484
8547,0.0235368,0.0160584
8548,-0.104813,-0.260265
8549,-0.21361,-0.0045085
8550,-0.311672,-0.0911421
8551,0.0001163,0.0133834
8552,0.223811,-0.0548865
8553,-0.190251,0.133116
8554,-0.178475,-0.0550495
8555,-0.0506919,-0.238394
8556,-0.135626,-0.0078212
8557,-0.108877,0.165884
8558,0.249542,-0.0268854
8559,-0.102987,-0.0493132
8560,-0.203768,-0.0657832
8561,-0.173607,-0.0558313
8562,0.160252,0.0192817
8563,0.119991,0.0425458
8564,0.116923,0.103569
8565,-0.054108,-0.0100851
8566,0.0424675,-0.179178
8567,0.0487854,-0.110311
8568,0.0704843,0.0505084
8569,0.0458879,-0.0913696
8570,-0.0274979,0.0657364
8571,0.142674,-0.104047
8572,-0.11616,-0.0393035
8573,0.17354,-0.0095188
8574,-0.244201,0.111396
8575,0.162803,-0.153197
8576,-0.0461645,0.119519
8577,-0.246152,0.0802744
8578,-0.192578,-0.184003
8579,-0.0581987,0.0847692
8580,-0.107341,0.156557
8581,-0.0099314,0.256041
8582,0.183905,-0.0344947
8583,-0.0438413,-0.0083867
8584,-0.107432,0.0907188
8585,-0.168432,-0.294341
8586,0.0631619,-0.0548108
8587,0.164438,0.0105248
8588,0.0267575,0.0181568
8589,-0.214844,0.0708629
8590,0.085695,0.189652
8591,0.154539,0.0075586
8592,0.0521401,-0.0387986
8593,0.015163,-0.0874902
8594,-0.0886398,0.211179
8595,-0.0808598,0.0377116
8596,0.0153896,-0.121903
8597,0.0799484,0.0355119
8598,0.0383375,0.0410806
8599,0.0087151,-0.108226
8600,-0.0581564,0.008035
8601,-0.083252,0.22761
8602,0.0622906,0.0393218
8603,0.0627746,0.0912044
8604,0.366939,-0.0771446
8605,-0.113885,-0.0846252
8606,-0.0102349,-0.105338
8607,-0.0308119,0.0843017
8608,0.0322042,-0.268363
8609,0.089065,-0.0118527
8610,0.066836,-0.0272099
8611,-0.099547,0.116581
8612,-0.164017,-0.359543
8613,0.15952,0.10642
8614,-0.174456,-0.0782202
8615,0.0690835,0.211572
8616,-0.12032,0.0899816
8617,-0.208854,0.196181
8618,0.094583,0.0981051
8619,0.124175,-0.182629
8620,0.0026148,0.325977
8621,0.092446,0.0223835
8622,0.245947,0.199037
8623,-0.140472,-0.0524853
8624,0.304377,0.102633
8625,0.0625782,0.0361886
8626,0.085692,-0.144596
8627,-0.367136,0.0296736
8628,0.310702,0.18065
8629,-0.0303871,0.177988
8630,0.0299055,-0.128923
8631,-0.0116098,-0.178711
8632,0.0600041,-0.228081
8633,-0.292364,0.10486
8634,-0.0483832,-0.0633083
8635,0.0471596,-0.268235
8636,-0.0502799,-0.0226907
8637,0.132512,-0.11339
8638,-0.0194454,-0.451967
8639,0.0649684,0.110322
8640,-0.106755,-0.0682684
8641,-0.121334,0.228974
8642,-0.127265,-0.0923195
8643,0.0862529,0.107754
8644,0.175471,-0.174216
8645,0.0648538,0.151353
8646,-0.0171046,-0.0890979
8647,0.0354564,-0.158259
8648,-0.134515,-0.152921
8649,-0.0250945,-0.310613
8650,-0.0030016,-0.0010274
8651,0.183436,-0.219074
8652,-0.10321,-0.1933
8653,-0.0722476,-0.220227
8654,-0.188404,-0.133786
8655,0.10163,-0.0065465
8656,0.15413,0.013424
8657,0.253409,0.145941
8658,0.154076,0.334999
8659,-0.186935,-0.110192
8660,0.225786,0.212147
8661,0.0304385,0.174195
8662,0.0394636,-0.123756
8663,0.316323,0.0599812
8664,-0.131945,-0.101187
8665,-0.0317702,0.181148
8666,-0.199236,-0.254181
8667,-0.0335716,0.031993
8668,0.0256234,0.290782
8669,0.0797217,0.136452
8670,0.255537,0.0137409
8671,0.0275873,0.144707
8672,-0.147799,0.0626375
8673,-0.196904,-0.206158
8674,0.0137705,0.0344822
8675,0.420388,-0.0531878
8676,0.105427,0.0729871
8677,0.0566405,0.354038
8678,-0.194144,-0.13493
8679,0.284176,0.112527
8680,0.222443,0.234931
8681,-0.273699,0.0256722
8682,0.0314476,-0.214606
8683,-0.207612,0.0560937
8684,-0.154946,-0.0911482
8685,0.13629,0.0827701
8686,-0.23829,-0.0893192
8687,-0.0100727,-0.192264
8688,-0.0674872,0.0759268
8689,-0.0863472,0.0193996
8690,-0.0482662,-0.271454
8691,0.149824,-0.108526
8692,-0.0413465,0.107512
8693,0.0304421,-0.141359
8694,0.0220102,-0.132255
8695,-0.0950028,-0.0032974
8696,0.123519,0.221469
8697,-0.0346061,-0.0704762
8698,-0.0662925,0.195279
8699,-0.199593,0.199982
8700,0.0666654,-0.197601
8701,-0.0614067,0.302651
8702,0.19849,0.0022416
8703,-0.220063,-0.0207581
8704,0.101769,0.0106461
8705,-0.0035263,-0.0327761
8706,-0.0946731,-0.136605
8707,0.0422788,-0.110423
8708,-0.0393036,-0.0706332
8709,0.12052,0.222181
8710,-0.13636,-0.0341089
8711,-0.124635,-0.188458
8712,-0.124147,-0.021998
8713,0.0248725,-0.13667
8714,0.127058,0.188432
8715,0.036129,-0.121689
8716,0.282596,0.075964
8717,-0.234133,-0.0151355
8718,-0.027877,0.211218
8719,0.209274,0.140453
8720,-0.0936991,0.177015
8721,0.0358099,0.065794
8722,0.342887,0.293636
8723,-0.106112,0.105681
8724,-0.0273698,-0.0337674
8725,0.0111043,-0.162154
8726,-0.0905565,-0.18298
8727,-0.0784087,0.0140479
8728,0.248381,0.189212
8729,0.065538,0.202879
8730,-0.12365,0.093752
8731,0.0177276,0.0625279
8732,-0.0601145,-0.173444
8733,0.240009,0.0765838
8734,0.079798,0.223985
8735,0.171216,-0.197722
8736,0.0692804,0.37981
8737,0.0218729,-0.0384398
8738,0.377745,0.0943458
8739,0.0071874,0.193336
8740,-0.30293,0.27909
8741,0.26605,-0.122302
8742,-0.0094684,-0.20665
8743,0.330655,0.0802522
8744,0.0729356,0.247797
8745,-0.165953,0.228588
8746,0.0606407,0.170007
8747,0.095395,-0.0397839
8748,-0.229563,-0.166468
8749,-0.153039,-0.169405
8750,0.0585595,0.11082
8751,0.083481,0.0104245
8752,-0.192389,0.0163291
8753,-0.260806,-0.0174376
8754,-0.0719974,0.217243
8755,0.174433,0.314971
8756,-0.199692,0.0544456
8757,0.175629,0.0542429
8758,0.182939,0.344659
8759,-0.0694125,0.230849
8760,-0.164724,0.109782
8761,0.0746848,0.0673544
8762,0.0533129,0.130069
8763,-0.308147,0.0697524
8764,0.0347353,0.111625
8765,-0.0150669,0.199118
8766,0.0699698,0.0960503
8767,0.0493147,-0.0410024
8768,0.0007,-0.134272
8769,0.012447,-0.142456
8770,0.0616365,0.0343112
8771,0.0154408,-0.136258
8772,-0.104202,0.104427
8773,0.188214,-0.249856
8774,-0.146716,-0.300276
8775,-0.0271578,0.120091
8776,-0.123593,-0.00847
8777,-0.0352711,-0.205084
8778,0.090004,0.180644
8779,-0.0193615,0.201494
8780,0.107964,0.0745376
8781,-0.112728,0.0179251
8782,-0.0898587,0.238778
8783,-0.314937,-0.0624356
8784,0.136814,-0.0047091
8785,0.1397,-0.121231
8786,-0.121737,-0.0495833
8787,-0.178815,0.10816
8788,-0.207868,0.148446
8789,-0.303379,-0.180375
8790,0.210106,-0.0160219
8791,-0.205375,0.160224
8792,0.40628,0.054681
8793,-0.0930096,-0.131854
8794,-0.184388,0.0937304
8795,-0.116236,-0.0494096
8796,-0.120584,-0.164335
8797,-0.0978728,-0.0528471
8798,0.111603,-0.215528
8799,0.0109362,-0.0301854
8800,0.153303,-0.112071
8801,-0.077409,0.0769046
8802,0.0126752,-0.1283
8803,-0.0449146,0.0895709
8804,-0.152291,0.0128026
8805,-0.0476741,-0.147685
8806,0.110344,-0.396157
8807,0.123153,-0.124295
8808,-0.125406,-0.0839186
8809,-0.0198263,0.110136
8810,-0.11467,0.165606
8811,0.144582,-0.0559981
8812,-0.217714,0.116779
8813,-0.264368,-0.0224777
8814,0.0188867,0.0683958
8815,0.103126,0.168482
8816,0.168722,0.0885698
8817,-0.230778,-0.0397183
8818,0.0729108,-0.0156913
8819,0.2385,0.118927
8820,0.125924,0.139457
8821,-0.0545618,0.0718259
8822,0.153554,-0.204161
8823,-0.20367,-0.19143
8824,0.159697,0.124114
8825,0.164692,0.201136
8826,0.093156,-0.172781
8827,0.083235,-0.100447
8828,0.19471,0.0011885
8829,0.255392,-0.207192
8830,-0.207682,-0.0924267
8831,-0.0183617,0.127768
8832,0.238652,-0.114744
8833,-0.0556275,0.132614
8834,-0.132263,0.123599
8835,0.01454,0.0920834
8836,0.0189594,0.297154
8837,0.0584504,-0.213065
8838,-0.224818,0.183946
8839,0.076073,0.0258055
8840,0.178405,-0.0545846
8841,-0.103453,-0.152901
8842,0.11643,-0.232524
8843,0.183984,0.0728895
8844,0.008834,-0.181358
8845,-0.159991,-0.219801
8846,-0.0169634,0.0791277
8847,0.345815,-0.231355
8848,0.404032,-0.146936
8849,0.104509,0.0349424
8850,-0.0590896,-0.209626
8851,-0.0341223,0.0136825
8852,0.090858,0.0832342
8853,0.143653,-0.0809934
8854,-0.229148,0.0326359
8855,0.0157868,0.112221
8856,0.128242,0.0937258
8857,-0.0675511,-0.123766
8858,0.194949,-0.176515
8859,1.15E-05,0.248233
8860,-0.103241,-0.0024629
8861,-0.0880992,0.0059393
8862,0.0520137,0.326466
8863,-0.233362,-0.0464139
8864,-0.0996343,-0.132598
8865,0.380133,0.0268941
8866,-0.0045871,0.0173633
8867,0.0132775,-0.10705
8868,-0.186283,0.111441
8869,0.0727816,-0.1541
8870,-0.0348339,0.0279067
8871,-0.0262114,0.0058402
8872,-0.0968462,-0.171235
8873,-0.251042,0.163104
8874,0.0675069,-0.0351643
8875,-0.0863836,0.33121
8876,-0.0007729,-0.157907
8877,-0.0326998,0.0914733
8878,-0.0148582,-0.0840881
8879,-0.0478653,-0.19693
8880,-0.119246,-0.289628
8881,-0.147334,-0.0834963
8882,0.154152,0.244776
8883,-0.0743579,0.22466
8884,-0.0424513,0.263516
8885,-0.0500795,-0.140568
8886,-0.0584277,0.0755692
8887,0.0397016,-0.140598
8888,0.103325,-0.157087
8889,-0.139904,0.0445048
8890,0.0471552,0.0880382
8891,0.134819,-0.0276502
8892,0.179351,-0.0545772
8893,-0.0734966,0.28758
8894,-0.347044,-0.209231
8895,0.0230224,-0.225746
8896,0.0765128,0.169335
8897,0.326618,0.148685
8898,0.11158,0.109288
8899,0.062484,-0.0450907
8900,0.137476,-0.0940318
8901,0.101484,-0.0547282
8902,0.0226801,0.0481477
8903,-0.0962231,-0.0200083
8904,-0.145585,-0.0186728
8905,-0.0082158,0.214765
8906,-0.423689,0.221143
8907,0.123049,-0.0657217
8908,-0.229617,-0.0138873
8909,-0.201888,0.200115
8910,-0.0734048,0.137961
8911,0.0469617,-0.238156
8912,0.0299004,-0.0562114
8913,0.080418,0.0118072
8914,-0.14493,-0.171286
8915,-0.0917896,-0.0094211
8916,-0.145713,0.383906
8917,0.232813,0.0336389
8918,0.0291372,0.021685
8919,-0.0454874,0.312361
8920,0.178914,0.0251592
8921,0.111718,0.134251
8922,0.0152018,0.0735078
8923,-0.105866,0.0921148
8924,0.0140324,0.140006
8925,-0.0499515,-0.0859331
8926,0.0625625,0.0667702
8927,-0.408946,0.053628
8928,0.126732,0.364017
8929,0.119586,0.314046
8930,-0.0330876,-0.1384
8931,-0.231179,0.224501
8932,-0.114032,-0.225713
8933,-0.141683,0.0751841
8934,-0.0222068,0.0854959
8935,-0.219355,0.102876
8936,-0.114222,0.2909
8937,-0.0560877,-0.0271376
8938,-0.0289209,0.145768
8939,-0.147215,-0.154178
8940,0.010854,0.141069
8941,0.0140567,0.159511
8942,0.0336474,-0.0589371
8943,0.206309,-0.0601027
8944,-0.0606001,-0.0219649
8945,-0.000389,-0.107493
8946,0.276043,-0.215063
8947,0.0145296,0.152763
8948,0.0248764,0.181955
8949,-0.0732528,0.0413811
8950,0.0479158,-0.0385684
8951,0.161013,0.153056
8952,0.0554318,0.11892
8953,-0.207465,0.183101
8954,-0.0662492,-0.137503
8955,-0.321732,-0.0333557
8956,0.094373,0.109292
8957,-0.138477,-0.0019501
8958,-0.157,-0.0045386
8959,-0.077651,-0.0579875
8960,-0.217704,-0.220393
8961,-0.0726814,-0.0205396
8962,-0.161441,-0.11494
8963,-0.13815,-0.21683
8964,-0.131905,-0.130054
8965,-0.186313,-0.14297
8966,0.182521,0.130372
8967,0.214401,0.0295603
8968,-0.0393595,-0.207979
8969,0.0683575,0.116877
8970,0.126698,-0.125752
8971,-0.0263892,0.308432
8972,-0.170949,0.315449
8973,0.0317772,0.0774492
8974,-0.23989,0.182829
8975,0.031978,-0.180596
8976,-0.0912158,0.0743337
8977,0.0265027,-0.190569
8978,-0.358905,-0.0746525
8979,-0.0125919,0.0228048
8980,-0.15561,0.0892092
8981,0.10076,-0.142403
8982,0.21469,-0.0420403
8983,0.08456,-0.0891578
8984,-0.0951612,-0.130075
8985,0.153093,0.285351
8986,-0.262759,0.162234
8987,-0.18649,-0.0518736
8988,0.064834,-0.114994
8989,-0.374947,0.117021
8990,-0.0314916,-0.0411115
8991,0.147984,0.0215352
8992,0.114855,0.0918485
8993,0.199112,-0.110037
8994,0.0494123,0.140273
8995,-0.0668047,0.0459549
8996,0.247622,0.277141
8997,0.157966,0.006496
8998,-0.0401073,0.0919681
8999,-0.0187862,0.10611
9000,-0.150058,0.001708
9001,0.166555,-0.0267237
9002,-0.0117934,-0.225196
9003,0.238315,-0.142323
9004,-0.128094,0.29864
9005,-0.056062,0.103676
9006,0.1495,0.187696
9007,0.178436,0.236449
9008,-0.026742,0.0763976
9009,0.148765,-0.0597138
9010,0.0625769,-0.0766563
9011,0.0687542,0.0085689
9012,0.233399,-0.128776
9013,0.0281758,0.0967124
9014,-0.0791317,0.125195
9015,0.119561,-0.299574
9016,-0.187904,0.0413521
9017,0.0082359,0.0593767
9018,-0.0684051,-0.117069
9019,-0.0847201,-0.199547
9020,0.186081,0.0390017
9021,0.196516,0.0304251
9022,-0.19704,0.108182
9023,0.233366,-0.0948069
9024,-0.288664,0.26745
9025,0.243774,0.201463
9026,0.108122,0.274499
9027,-0.259394,-0.058402
9028,-0.245219,0.1937
9029,-0.0005164,-0.115853
9030,-0.115796,-0.152846
9031,0.0014835,-0.0186077
9032,-0.163258,-0.174494
9033,-0.0567204,-0.0308403
9034,0.0198063,-0.150333
9035,0.0704275,0.245452
9036,-0.239575,-0.0876043
9037,-0.236977,-0.217814
9038,0.0161341,-0.116417
9039,-0.0989621,-0.0414235
9040,-0.143498,-0.115564
9041,-0.0067056,0.0309083
9042,-0.0742535,0.192113
9043,0.0689335,-0.183935
9044,0.0331536,0.113751
9045,0.150633,-0.0306188
9046,-0.399284,0.0276063
9047,0.0015595,0.173216
9048,0.218343,-0.0575715
9049,-0.0918753,0.0678744
9050,-0.276538,0.165715
9051,-0.0169033,-0.212881
9052,0.246311,0.151453
9053,0.006137,-0.0761555
9054,-0.153664,-0.268404
9055,-0.0237237,0.0196383
9056,-0.10189,-0.054332
9057,0.069875,-0.0495392
9058,0.136611,-0.0230186
9059,-0.0609062,0.0694455
9060,-0.152669,-0.0134647
9061,-0.0453445,-0.0862013
9062,-0.237901,0.0225035
9063,-0.178422,0.0685046
9064,0.117217,-0.0542525
9065,-0.0183373,0.112109
9066,0.249549,-0.0542617
9067,-0.0831482,0.0842276
9068,0.0786764,0.103459
9069,0.0743852,-0.0347981
9070,-0.147725,-0.181048
9071,0.0368713,0.0685162
9072,-0.265947,-0.179037
9073,-0.0424901,-0.183712
9074,0.0400879,0.22044
9075,0.173424,-0.0471827
9076,-0.149782,-0.0904615
9077,0.0299777,-0.0234212
9078,-0.0330336,0.149348
9079,-0.184994,-0.106425
9080,0.135385,-0.0419473
9081,0.0303072,-0.156019
9082,-0.0815887,0.126187
9083,-0.284913,-0.0076807
9084,-0.241858,0.266027
9085,-0.0849785,-0.0349368
9086,-0.0468781,0.115926
9087,0.108764,-0.069586
9088,-0.196016,0.0557666
9089,0.201084,0.183861
9090,-0.156496,0.292684
9091,0.156153,0.0240325
9092,-0.0786868,0.0618665
9093,0.114889,-0.0427816
9094,-0.0932305,0.0012575
9095,0.0165923,-0.0392306
9096,-0.149569,-0.0655864
9097,-0.0686273,0.11678
9098,-0.278587,0.118468
9099,0.161461,0.418204
9100,-0.374057,-0.099759
9101,-0.0465608,0.0646469
9102,0.0123851,0.244994
9103,-0.174084,0.188411
9104,0.175896,0.0024545
9105,0.0344322,-0.236273
9106,-0.0277483,0.218788
9107,-0.0685972,-0.0688332
9108,0.192897,0.10781
9109,0.237136,-0.268123
9110,0.133606,-0.107723
9111,-0.0570591,0.189639
9112,0.155938,0.0154897
9113,0.241597,0.277284
9114,0.401092,-0.116416
9115,0.087627,0.277343
9116,0.275254,0.0445635
9117,0.0016931,-0.0392724
9118,-0.12004,-0.0994815
9119,-0.133561,0.0539651
9120,0.0675595,0.0150079
9121,0.154381,-0.0101901
9122,-0.2548,-0.279059
9123,0.124202,0.0226437
9124,-0.168991,0.0350073
9125,0.219225,0.126059
9126,0.0092973,0.0835472
9127,0.145878,-0.0698728
9128,-0.108096,-0.17069
9129,0.0558583,0.0279977
9130,0.200871,-0.057762
9131,0.0267087,-0.0131375
9132,0.116122,0.141564
9133,-0.0943103,0.0650245
9134,-0.156627,0.251997
9135,-0.159129,0.263795
9136,0.306706,0.0165491
9137,-0.331484,-0.0934431
9138,-0.159198,0.199923
9139,0.0483389,0.12734
9140,-0.0063008,-0.0365989
9141,-0.0533794,0.0032576
9142,0.010332,-0.329933
9143,-0.0202209,-0.104557
9144,0.167983,0.198542
9145,0.21954,0.0439054
9146,0.000332,-0.023547
9147,-0.264861,-0.154902
9148,1.91E-05,-0.0647242
9149,-0.272077,0.179699
9150,-0.0071497,-0.144954
9151,-0.109338,0.0941271
9152,-0.171679,-0.329567
9153,-0.106418,-0.0737379
9154,0.090718,-0.0840231
9155,0.134884,0.0246166
9156,-0.0411025,-0.179954
9157,0.172261,0.074276
9158,-0.0474032,-0.118582
9159,-0.107835,-0.0763033
9160,-0.0223589,-0.0436129
9161,-0.0020311,-0.102374
9162,-0.162961,-0.0807524
9163,0.0505877,0.0357751
9164,-0.0435931,0.0064384
9165,-0.327754,-0.23778
9166,-0.126071,0.0738927
9167,0.272426,-0.0116225
9168,-0.277877,-0.0130955
9169,0.0227359,-0.0405183
9170,-0.0246571,0.140029
9171,0.126937,0.0993365
9172,0.434397,-0.182542
9173,0.017398,0.0672034
9174,0.0168592,-0.0893554
9175,0.122715,-0.29615
9176,0.208974,0.0719896
9177,0.0489607,0.033286
9178,0.264966,-0.058713
9179,-0.0166953,-0.107116
9180,-0.0148545,-0.114078
9181,0.0456001,-0.0816544
9182,-0.150547,-0.121833
9183,0.108348,0.139111
9184,0.182465,-0.114112
9185,0.0065891,0.0513538
9186,-0.184766,-0.295503
9187,0.096464,0.134594
9188,-0.162428,0.126037
9189,-0.175125,0.165509
9190,-0.177256,-0.340295
9191,0.0391868,0.207577
9192,0.0257345,-0.0902799
9193,0.0277531,-0.0704524
9194,0.0577495,-0.206107
9195,0.426124,-0.0172601
9196,0.0211504,-0.0707761
9197,-0.216921,0.13735
9198,-0.0309362,0.0501854
9199,-0.140827,0.0573781
9200,-0.0921485,0.0249633
9201,0.133115,-0.0208546
9202,0.0483045,0.0500239
9203,0.220641,-0.259343
9204,0.284815,-0.207706
9205,-0.150161,-0.0755548
9206,0.228366,-0.242091
9207,0.093238,-0.0408734
9208,-0.0037194,0.248645
9209,0.0601041,0.0727438
9210,-0.0190863,0.143492
9211,-0.0733542,-0.0420907
9212,-0.0909198,-0.0788748
9213,0.293426,-0.169953
9214,0.237013,-0.102792
9215,-0.124938,-0.118562
9216,0.141922,-0.106655
9217,-0.306966,-0.0683652
9218,-0.151782,-0.0410312
9219,0.0409325,0.0085147
9220,-0.0281089,-0.127083
9221,-0.1845,0.0340166
9222,-0.104924,-0.192506
9223,0.0773015,0.130596
9224,0.0214237,-0.0379673
9225,0.0430408,0.0268647
9226,-0.102486,-0.121085
9227,0.157439,-0.223279
9228,0.098877,0.0121723
9229,-0.287374,-0.0564839
9230,-0.0636941,-0.137663
9231,0.086668,-0.151822
9232,-0.258341,0.145636
9233,0.133444,0.0380001
9234,-0.120375,-0.0610715
9235,0.237807,-0.141864
9236,0.0092695,0.0002606
9237,-0.0719022,-0.0889613
9238,-0.194796,-0.0793782
9239,-0.0571368,0.106185
9240,-0.4195,0.111526
9241,0.102722,0.160149
9242,-0.0457671,0.0299425
9243,-0.167525,-0.0037368
9244,-0.0613701,0.182578
9245,0.0305352,0.123653
9246,0.27348,-0.0580607
9247,0.178651,-0.139124
9248,0.167191,0.0665312
9249,0.157847,-0.161291
9250,-0.178017,0.157113
9251,-0.107133,-0.0624945
9252,-0.0485457,0.167574
9253,-0.104552,0.289758
9254,-0.170177,0.0360991
9255,-0.361286,0.123736
9256,0.181401,0.206079
9257,0.140407,0.117154
9258,0.31501,0.113708
9259,-0.145264,0.0490932
9260,0.183254,0.107408
9261,-0.0698754,-0.0652865
9262,0.108868,-0.112113
9263,-0.24008,0.0964952
9264,0.201687,0.192797
9265,-0.11807,0.220325
9266,-0.0155196,-0.235221
9267,0.134722,-0.123164
9268,-0.236969,0.101314
9269,-0.064173,-0.183925
9270,0.243791,0.0209534
9271,-0.349091,-0.0375173
9272,-0.0445806,-0.12872
9273,-0.184408,0.286726
9274,-0.227366,0.0599232
9275,-0.262489,0.0234018
9276,-0.0750584,-0.172113
9277,0.183464,0.110383
9278,0.139068,-0.0339717
9279,0.0867166,-0.0216018
9280,0.119334,-0.187756
9281,0.0702248,-0.113519
9282,0.098962,-0.240489
9283,-0.0025739,-0.221272
9284,0.117639,0.0886347
9285,-0.0594982,0.0007115
9286,0.121521,0.0504398
9287,0.0135716,-0.011993
9288,-0.128924,0.0513535
9289,0.231222,0.164925
9290,0.009184,0.0954113
9291,0.0129333,-0.289899
9292,-0.121372,-0.207115
9293,0.200942,0.0440793
9294,-0.177494,-0.0201392
9295,-0.14051,-0.0114083
9296,0.0601716,0.141184
9297,-0.246985,0.0740441
9298,0.0134009,0.0499001
9299,-0.105629,0.182633
9300,0.0740047,0.227582
9301,-0.0877993,0.154585
9302,0.14731,-0.17697
9303,-0.375461,0.204367
9304,0.0217503,0.0832491
9305,-0.0167843,-0.0047073
9306,0.26593,-0.116243
9307,-0.0464861,0.100862
9308,0.0879158,-0.126592
9309,-0.21065,-0.177277
9310,0.098917,0.0969521
9311,0.0565962,-0.0098309
9312,0.0121825,-0.0622458
9313,0.1273,-0.115627
9314,-0.0250104,-0.265266
9315,0.173164,-0.0301539
9316,0.0698977,0.0301152
9317,-0.0926059,0.0150522
9318,0.0740394,-0.176467
9319,0.114888,0.12484
9320,0.121932,-0.237559
9321,0.086235,-0.117198
9322,-0.0681715,-0.0270749
9323,-0.0853675,0.172595
9324,-0.0218804,0.0543979
9325,0.208606,0.0010431
9326,0.168316,0.0792615
9327,0.031022,-0.0605208
9328,-0.225535,0.0097837
9329,-0.0862984,-0.0380386
9330,0.219796,-0.278646
9331,-0.038593,0.168514
9332,0.35617,-0.0371819
9333,0.135971,0.104273
9334,-0.126702,-0.218648
9335,0.0554723,0.0593165
9336,-0.178219,-0.163327
9337,0.0694166,-0.0107261
9338,0.0564429,0.145973
9339,-0.0707317,0.0904512
9340,0.140886,-0.107269
9341,-0.103955,-0.116256
9342,-0.164243,-0.167568
9343,0.0285671,-0.0067171
9344,-0.279948,0.253877
9345,0.249283,-0.157573
9346,-0.0057271,0.304942
9347,0.092436,-0.0873646
9348,0.224423,0.0023311
9349,-0.0599511,-0.0565998
9350,-0.104105,0.104867
9351,-0.0395176,0.0809438
9352,0.0608559,0.247042
9353,-0.239375,0.0173827
9354,-0.175275,-0.319123
9355,0.146355,-0.0542577
9356,0.137208,0.184773
9357,0.138548,-0.0869653
9358,0.0826428,0.211844
9359,0.204567,-0.0757171
9360,-0.0799507,-0.119281
9361,0.242804,0.0530505
9362,-0.0920902,-0.0990707
9363,-0.282413,0.194395
9364,-0.151816,0.0078388
9365,-0.24079,0.178753
9366,-0.0798562,0.0301138
9367,0.0267575,-0.057847
9368,-0.161975,-0.100698
9369,0.128263,-0.0317299
9370,0.0597974,0.146306
9371,0.0410574,-0.0380223
9372,-0.28863,0.235875
9373,-0.0775497,-0.231989
9374,-0.0077001,0.0481884
9375,-0.0716524,-0.0389792
